senet^,breaker,2.46,2.88,3.26,NN
senevi,annual,3.1,2.35,2.95,ADJ
senfoni,symphony,4.08,2.6,3.31,NN
senfonik^,symphonic,3.73,3.65,3.35,ADJ
şeniyet,reality,3.37,2.55,4.13,NN
senkronize et^mek,synchronize,3.63,2.52,3.53,VB
şenlik ateşi,bonfire,3.77,2.84,3.18,NN
şenlik^,fiesta,3.86,3.61,3.15,NN
şenlikli,festive,4.07,3.34,3.78,ADJ
senorita,senorita,4.05,3.2,3.39,NN
sent,cent,3.19,2.38,3.15,NN
sentetik^,synthetic,2.88,2.31,3.03,ADJ
sentezör,synthesizer,3.08,2.65,3.32,NN
senyor,senor,3.12,2.63,3.74,NN
sepet,basket,3.33,1.74,3.15,NN
sepet topu,basketball,3.34,2.68,3.03,NN
septik^,septic,2.25,2.38,2.03,ADJ
ser,chief,3.42,2.13,2.95,NN
şer,badness,2.28,2.69,2.54,ADJ
sera,greenhouse,3.7,2.3,3.42,NN
seramik^,ceramic,3.37,2.29,3.24,NN
serap^,mirage,2.74,2.4,2.61,NN
şerare,spark,3.53,3.42,2.95,NN
serbest,freestyle,3.71,3.23,3.63,ADJ
serbest bırakmak,unhand,2.56,2.39,2.84,VB
serbest geçit^,fairway,2.91,2.19,3.38,ADJ
serbestî,freedom,4.36,3.34,4.19,ADJ
şerbet,sherbet,3.68,2.83,3.69,NN
şerc^,anus,1.95,2.7,2.98,NN
serçe,sparrow,3.79,2.39,2.84,NN
serdengeçti,bouncer,2.69,2.67,3.15,NN
şeref,kudos,3.98,2.64,3.98,NN
şerefli,honorable,4.34,2.89,3.79,ADJ
şerefsiz,scumbag,1.74,3.05,1.87,ADJ
şerefsizce,charade,2.48,2.62,2.73,NN
şerefsizlik^,dishonor,1.69,2.91,2.4,NN
seremoni,ceremonial,3.34,2.7,3.18,NN
seren,spar,3.22,2.18,2.98,NN
serenat^,serenade,3.72,2.16,3.79,NN
seretan,crab,3.41,2.57,2.76,NN
sergen,showcase,3.65,2.36,2.7,ADJ
sergerde,ringleader,2.55,3.1,3.28,NN
sergi,exhibition,3.27,3.19,3.2,NN
sergile>mek,exhibit,3.39,3.24,3.61,VB
sergüzeşt,adventure,4.2,3.68,3.68,NN
seri,serial,2.23,2.67,3.43,ADJ
şeri,sherry,3.48,2.33,3.13,ADJ
seri hale getirmek,serialize,2.63,2.48,3.08,VB
şerif,sheriff,2.72,2.65,2.34,ADJ
şerik^,associate,3.1,2.06,2.94,ADJ
serilmek,ramble,2.66,3,3.45,VB
serin,cool,3.91,2.22,3.72,ADJ
serinletme,refreshment,3.91,2.61,3.8,NN
şerit^,ribbon,3.85,2.32,3.16,NN
serlevha,header,3.17,2.17,3.23,NN
sermaye,capital,3.15,2.07,3.43,NN
sermek,write,3.73,2.41,3.14,VB
sermesti,drunkenness,2.21,3.53,2.49,NN
sermestlik^,drunkenness,2.21,3.53,2.49,NN
serpiştirmek,dredge,2.16,2.18,2.59,VB
serpmek,dabble,3.24,2.03,3.21,VB
serpuş,header,3.17,2.17,3.23,NN
sersem,giddy,3.59,3.16,3.7,ADJ
sersemlik^,dizziness,2.18,2.98,2.63,NN
serseri,bummer,1.79,2.66,2.45,ADJ
serserilik^,vagrancy,2.22,3.36,2.66,NN
sert,harsh,2.22,3.32,2.52,ADJ
sert vuran oyuncu,slugger,2.84,2.98,3.44,NN
sertifika,certificate,3.5,2.31,3.24,NN
sertifikasyon,validation,3.35,2.6,3.72,NN
sertleşmek,consolidate,2.9,2.53,2.87,VB
sertleştirmek,harden,2.65,2.35,3.34,VB
sertlik^,hear,3.84,2.31,3.86,NN
serum,serum,2.55,2.39,3.19,NN
serüven,adventure,4.2,3.68,3.68,NN
serüvenli,adventurous,4.19,3.84,3.36,ADJ
servet,wealth,4.17,3.12,3.77,NN
servis,serve,3.18,2.35,3.74,NN
ses,audio,3.78,2.65,3.48,NN
ses geçirmez,soundproof,3.39,1.95,3.41,ADJ
ses vermek,steal,1.59,3.15,2,VB
seslem,syllable,2.98,1.75,3.35,NN
seslenmek,invoke,3.03,2.93,3.27,VB
sesli,famed,3.17,2.45,2.86,ADJ
sesli mesaj,voicemail,2.78,2.42,3.23,NN
sesli ye>mek,munch,3.66,2.31,3.57,VB
sessini kısmak,mute,2.48,1.73,2.59,VB
sessiz,quiet,3.74,1.48,3.4,ADJ
sessizlik^,silence,3.13,2.24,3.63,NN
set^,set,3.12,2.05,3.41,NN
şetaret,fiesta,3.86,3.61,3.15,NN
şev,slope,3.21,2.3,2.75,ADJ
sevdalı,lovesick,2.32,3.41,2.4,ADJ
sevecen,affectionate,4.12,2.89,3.95,ADJ
sevgi,affection,4.45,3.32,3.8,NN
sevgi dolu,adoring,4.19,2.93,3.65,NN
sevgili,lover,4.53,4.23,3.69,ADJ
sevgililer günü,valentine,3.7,2.9,3.65,NN
sevgilim,sweetheart,4.42,3.2,3.88,UH
sevgisiz,loveless,1.8,2.73,2.48,ADJ
sevici,dyke,2.4,2.34,2.34,ADJ
sevilen,loved,4.33,3.3,3.84,ADJ
sevilmeyen,impulsive,2.84,3.5,2.36,ADJ
sevimli,lovable,4.63,3.21,3.92,ADJ
sevimli kız,cutie,4.22,2.81,3.22,NN
sevimlilik^,loveliness,4.25,3.33,3.12,NN
sevimsiz,beastly,2.6,3.61,2.69,ADJ
sevinc^,joy,4.61,3.28,4,NN
sevinçli,elated,3.78,3.07,3.93,ADJ
sevinme,satisfaction,4.09,2.09,3.72,NN
sevinmek,rejoice,4.07,3.28,4.34,VB
sevir,bull,2.48,2.95,3.95,NN
sevişmek,lovemaking,4.48,3.57,3.61,VB
seviye,level,3.36,1.58,3.31,NN
sevk,dispatch,2.95,2.28,3.16,NN
şevk,zeal,3.58,3.17,3.3,NN
sevket^mek,quarterback,3.24,2.29,3.2,VB
sevkitabii,instinct,3.34,2.72,3.63,NN
şevkli,peppy,3.6,3.05,3.41,ADJ
sevkülceyş,strategy,3.48,2.58,3.84,NN
sevmek,like,4.22,2.7,3.64,VB
beğenmek,like,4.22,2.7,3.64,VB
şey,stuff,3.43,2.26,2.92,NN
sey<ir,navigational,3.05,2.5,3.71,NN
seyahat,travel,4.45,3.28,3.91,NN
şeyh,sheik,3.08,2.7,2.96,NN
seyirci,audience,3.45,2.96,3.07,NN
seyran,roam,2.95,2.6,3.71,NN
seyran et^mek,navigate,3.03,2.59,3.36,VB
seyrek^,rare,3.53,3.05,3.04,ADJ
seyreklik^,rarity,3.74,2.53,3.09,NN
seyrüsefer,traffic,1.59,3.13,3.29,NN
şeytan,devil,2.06,3.2,2.42,NN
şeytan çıkarma,exorcism,2.08,3.48,2.36,NN
şeytanca,demonic,2.03,3.62,2.26,ADJ
şeytani,satanic,1.47,3.13,2.46,ADJ
seyyah,traveler,3.7,2.88,3.09,NN
seyyal,fluid,3.03,2.52,3.38,ADJ
seyyar,stroller,3.38,2.11,3.34,ADJ
seyyar satıcı,peddler,2.39,2.92,2.5,NN
seyyar satıcılık^,peddle,2.95,2.26,3.11,NN
seyyare,planet,3.64,2.68,3.56,NN
sezdirmek,advertise,3.08,2.65,3.37,VB
sezgi,intuition,3.71,2.91,3.42,NN
sezgili,intuitive,3.5,2.64,3.65,ADJ
sezgisel,intuitive,3.5,2.64,3.65,ADJ
seziş,radar,3.16,2.78,3.32,ADJ
sezme,lore,3.71,2.75,3.29,NN
sezmek,displace,1.95,2.4,2.83,VB
sezon,season,3.86,2.1,3.58,NN
sfenks,sphinx,3.53,2.95,3.14,NN
sfinkter,sphincter,2.69,2.5,2.56,NN
shortstop,shortstop,3.15,2.7,3.41,NN
siber,cyberspace,3.37,3.02,3.19,ADJ
sicil memuru,registrar,3.19,2.14,2.9,NN
sicim,twine,3.18,2.12,3.24,NN
şiddet,violence,1.86,3.48,2.12,NN
şiddete başvurmayan,nonviolent,3.92,2.48,3.09,ADJ
şiddetlendirmek,elevate,3.71,2.83,3.34,VB
şiddetlenen,twitchy,2.38,3,2.3,ADJ
şiddetlenmek,ascend,3.6,2.57,3.29,VB
şiddetli,violent,1.63,3.65,2.33,ADJ
şiddetli ağrı,throes,2.75,2.86,2.83,NN
sidik^,urine,1.95,2.69,2.78,NN
şifa,healing,4.32,2.34,3.61,NN
sifilis,syphilis,1.59,2.8,2.14,NN
şifon,chiffon,3.5,2.84,3.07,NN
şifoniyer,dresser,3.14,1.79,2.98,NN
şifre,cipher,3.36,2.78,3.27,NN
şifre çözme,decryption,2.91,2.56,2.98,NN
şifre çözücü,decoder,3.61,2.22,3.29,NN
şifreleme,encryption,3.07,2.5,3.16,NN
şifreli,cryptic,2.43,3.27,2.67,ADJ
sigara,cigarette,2,2.5,3.03,NN
sigara tiryakisi,smoker,2.3,2.4,2.95,NN
siğil,wart,1.84,1.9,2.75,NN
sigma,sigma,2.92,2.12,3.13,NN
sigorta,insurance,2.38,2.4,3.42,NN
sigortala>mak,insure,3.34,2.38,3.36,VB
sih<ir,glamour,3.5,3.03,3.55,NN
sihirbaz,wizard,3.76,2.55,2.84,NN
sihirbazlık^,sorcery,3.07,2.67,2.93,NN
sihirkâr,magical,4.62,3.44,3.15,ADJ
sihirli,magic,4.09,3.53,3.17,ADJ
şiir,poem,3.81,2.58,3.66,NN
şiir sanatı,poetry,3.58,2.3,3.42,NN
şiirsel,poetic,3.92,2.7,3.66,ADJ
sikastçi,sniper,2.25,3.43,2.45,NN
şikayet,complaint,2.11,2.65,2.38,NN
şikâyet,whimper,2.45,2.65,2.86,NN
şikayet et^mek,complain,2.05,3.09,3.05,VB
şikâyet et^mek,whine,1.91,2.31,2.87,VB
şikayetçi,kicker,3.06,2.93,3.27,NN
sikik,fucking,3.05,3.93,2.97,ADJ
sikke,coin,3.78,2.07,3.62,NN
siklon,cyclone,2.24,3.05,2.09,NN
sikme,fuck,3.12,4.07,3.24,NN
silah,gun,2.33,4.37,2.86,NN
silah zoruyla,gunpoint,1.56,3.96,1.93,ADV
silahlanma,armament,3.03,2.83,3.19,NN
silahlar,weaponry,2.36,3.55,3.23,NN
silahlı,armed,2.56,3.65,3.34,ADJ
silahlı soygun,stickup,1.98,3.55,2.12,NN
silahlı soyguncu,gunman,2,3.31,2.44,NN
silahsız,unarmed,2.37,2.32,2.65,ADJ
silahsızlandırılma,disarm,2.69,2.35,3.47,NN
silahşör,gunfighter,2.67,3.55,2.68,NN
silecek^,wiper,2.63,1.81,3.29,NN
silgeç,wiper,2.63,1.81,3.29,NN
silgi,eraser,3.32,2.29,3.95,NN
sili,chaste,3.41,2.25,2.62,ADJ
silikon,silicon,3.05,2.53,3.6,NN
silikonla^mak,silicone,2.63,2.22,3.12,VB
sililik^,chastity,2.5,2.76,3.31,NN
şilin,shilling,3.18,2.38,3.16,NN
silindir,cylinder,3.23,2.07,2.79,NN
silip süpürmek,gobble,3.25,2.98,3.14,VB
silisiz,lewd,2.29,2.71,2.77,ADJ
silisli,crust,3.38,2.31,3.48,ADJ
silkinme,lurch,2.45,2.55,2.69,NN
silme,wipe,2.79,2.27,3.22,ADJ
silmek,delete,2.5,2.36,3.2,VB
silo,silo,2.8,1.95,2.92,NN
şilte,mattress,3.37,2.23,3.59,NN
siluet,silhouette,3.55,2.07,3.1,NN
silüet,shadow,3.04,2.05,2.71,NN
sima,countenance,2.89,2.18,3.42,NN
şimdiki,topical,3.18,2.15,3.37,ADJ
şimendifer,train,3.68,2.53,3.36,NN
simetri,symmetry,3.14,2.1,3.71,NN
simetrik^,symmetrical,3.38,2.12,3.03,ADJ
simge,token,3.32,2.05,3.15,NN
simgecilik^,symbolism,3.81,2.26,3.15,NN
simgeleme,representation,2.93,2.68,3.4,NN
simgele>mek,symbolize,3.38,2.71,3.65,VB
simgesel,symbolic,3.74,2.37,3.28,ADJ
simit^,bagel,3.66,2.3,3.09,NN
simsar,broker,2.58,2.39,3.19,NN
simsariye,commission,3.41,2.8,3.19,NN
simsarlık^,brokerage,2.75,2.29,3.08,NN
simülasyon,simulation,3.34,2.42,2.91,NN
simülatör,simulator,3.45,2.41,3.22,NN
sin,grave,1.7,2.77,2.37,NN
sinagog^,synagogue,2.93,1.78,2.82,NN
sinaps,synapse,3.21,2.48,3.07,NN
sinaptik,synaptic,2.79,2.63,2.79,ADJ
sincap^,squirrel,3.36,2.74,3.31,NN
sindirim,digestion,2.75,2.43,3.11,NN
sindirmek,crush,2.86,3.3,2.48,VB
sine,chest,3.09,2.98,3.79,NN
sinekkuşu,hummingbird,3.87,2.84,3.15,NN
sinema,cinema,3.93,3.53,3.47,NN
sinema filmi,movie,4.12,2.7,3.34,NN
sinemacılık^,cinematography,3.22,2.5,3.52,NN
sinematik^,cinematic,3.53,2.68,3.48,ADJ
sinematografi,cinematography,3.22,2.5,3.52,NN
sinerji,synergy,3.21,2.65,3.2,NN
sinik,cynic,2.23,2.84,2.91,ADJ
sinirsel,neural,3.53,2.1,2.82,ADJ
sinir boşalması,unglued,2.55,2.56,2.48,NN
sinir bozucu,frustrating,1.79,3.24,2.36,NN
sinir olmak,annoy,1.75,3.02,2.82,VB
sinirce,neurosis,2.08,2.65,2.07,NN
sinirini bozmak,faze,2.91,2.46,3.23,VB
sinirlendirmek,annoy,1.75,3.02,2.82,VB
sinirlenmek,annoy,1.75,3.02,2.82,VB
sinir et^mek,annoy,1.75,3.02,2.82,VB
kızmak,annoy,1.75,3.02,2.82,VB
sinirlenmiş,annoyed,1.9,3.15,2.54,ADJ
sinirleri bozuk^,overwrought,2.26,2.78,2.56,ADJ
sinirli,irritable,1.93,3.69,2.62,ADJ
sinirlilik^,nervousness,2.05,2.73,2.47,NN
sinirsel,testy,2.28,2.78,3.24,ADJ
sinizm,cynicism,2.21,3,2.9,NN
sinlik^,cemetery,2.25,2.55,2.41,NN
sinsi,insidious,2.28,2.84,2.29,ADJ
sintine,bilge,2.78,2.37,2.9,NN
sinüs,sinus,2.29,2.12,2.89,NN
sinyal,signal,3.14,2.53,4.03,NN
sinyal boğucu,jammer,3.1,2.61,3.05,NN
sipariş,order,3.41,2.1,3.78,NN
siper,trench,2.72,2.11,2.92,NN
siperlik^,visor,3.13,2.07,3.46,NN
şipşak,quickie,3.82,3.65,3.39,ADV
sirayet et^mek,outdo,2.98,3.22,3.95,VB
siren,siren,2.4,3.55,2.94,NN
şirin,amiable,3.85,1.93,3.57,ADJ
şirinlik^,sweetness,4.19,2.69,3.46,NN
sirk,circus,3.43,3.23,2.97,NN
sirk müdürü,ringmaster,3.27,2.68,3.65,NN
sirkat,stealing,1.88,2.79,3.25,NN
sirke,vinegar,3.17,2.28,2.88,NN
şirket,corporation,2.41,2.87,2.74,NN
sirkülasyon,circulation,3.36,2.53,3.3,ADJ
siroz,cirrhosis,1.43,2.88,2.41,NN
şirret,bitchy,2.06,2.92,2.62,ADJ
şiryan,arterial,2.48,2.2,2.56,NN
sis,mist,3.74,2.03,2.85,NN
şiş,broach,2.74,2.15,2.81,ADJ
şişe,flask,3.25,2.62,3.09,NN
şişeleme,bottling,3.19,2.31,3,NN
şişirilmiş,inflated,3.07,2.28,2.74,ADJ
şişirme,puffing,2.53,2.77,3.04,NN
şişirmek,inflate,2.65,2.15,3.14,VB
şişkin,puffy,2.89,2.75,3.03,ADJ
şişkinlik^,inflation,1.96,2.75,2.5,NN
şişko,fatso,1.84,3.17,2.5,ADJ
sislenmiş,foggy,2.83,2.34,2.61,ADJ
sisli,foggy,2.83,2.34,2.61,ADJ
şişlik^,broach,2.74,2.15,2.81,NN
şişman,obese,1.66,2.48,2.61,ADJ
şişmanca,chunky,2.55,2.21,2.57,NN
şişmanla>mak,fatten,2.45,2.2,2.83,VB
şişmanlık^,obesity,1.91,2.82,2.78,NN
şişme,inflatable,2.9,1.9,3.28,NN
sismik^,seismic,2.73,2.66,2.39,ADJ
şişmiş,bloated,1.9,2,2.12,ADJ
sistem,tract,2.53,2.23,3.03,NN
sistematik^,systematic,2.81,2.26,2.83,ADJ
sistemli,methodical,3.06,2.38,3.22,ADJ
sistemsiz,disorderly,1.98,2.93,2.53,ADJ
site,civic,3.37,2.25,3.25,NN
sitem,reproach,3.13,2.65,3.06,NN
sivil,civilian,3.24,2.35,3.29,ADJ
sivil kıyafetli,plainclothes,2.97,2,2.66,ADJ
sivilce,pimple,1.56,2.45,2.55,NN
sivilceli,spotty,2.65,2.5,2.55,ADJ
sivri,pointy,2.63,2.78,3.02,ADJ
sivrisinek^,mosquito,2.06,3.09,2.44,NN
siyah,black,3.2,2.29,3.24,ADJ
siyah baskı,blackface,2.1,2.72,2.74,NN
siyahi,negro,2.42,3.14,2.68,ADJ
siyahlaştırmak,darken,2.73,2.43,3.38,VB
siyahlık^,blackness,2.41,2.76,3.12,NN
siyanür,cyanide,1.85,3.36,2.96,NN
siyasa,policy,2.39,2.15,3.56,NN
siyasal,political,2.68,2.5,2.54,ADJ
siyaset,politics,2.5,2.22,2.21,NN
siyasetçi,politician,2.13,2.85,2.55,NN
siyasi,political,2.68,2.5,2.54,ADJ
şizofreni,schizophrenia,2.21,3.88,2.18,NN
şizofrenik,schizophrenic,1.96,3.21,2.05,ADJ
sıcak sos,hot sauce,3.66,3.02,3.42,NN
sıcak^,warm,4.25,2.18,3.67,ADJ
sıcakkanlı,sympathetic,3.84,2.15,3.65,ADJ
sıcakkanlılık^,sympathy,3.79,2.04,3.45,NN
sıcaklık^,warmth,4.27,2.67,3.66,NN
sıcaklıkölçer,degree,3.32,2.55,3,NN
sıçan,rat,2.11,3.45,2.18,NN
sıçandişi,antique,3.75,2.5,3.4,NN
sıçrama,splash,3.77,2.9,3.48,NN
sıçra>mak,splatter,2.79,3.19,2.77,VB
sıfat,adjective,3.48,2.32,3.56,NN
sıfır,zilch,2.45,2.53,2.63,NN
sığ,shallow,2.43,2,3.48,ADJ
sığa,capacity,3.07,2.34,3.54,NN
sığınak^,haven,3.68,1.95,3.94,NN
sığınma,asylum,2.12,3.28,2.26,NN
sığınmacı,refugee,2.84,2.65,2.43,NN
sığır,beef,3.56,2.69,3.66,NN
sığır filetosu,sirloin,4.19,2.5,3.45,NN
sığır şeridi,ribbon,3.85,2.32,3.16,NN
sığır tenyası,ribbon,3.85,2.32,3.16,NN
sığırcık^,starling,3.27,2.66,3.46,NN
sığırlar,cattle,3.21,1.82,2.87,NN
sığlık^,shallows,3.19,1.76,3.11,NN
sığmak,enter,3.55,2.65,3.9,VB
sıhhat,health,3.93,2.24,3.5,NN
sıhhatli,foolproof,3.41,2.68,3.5,ADJ
sıhhatsiz,unhealthy,1.78,2.68,3.06,ADJ
sıhhi,sanitary,3.67,2.05,4.22,NN
sıhhiye,corpsman,2.53,2.46,2.85,NN
sık,frequent,3.29,2.53,3.44,NN
şık,classy,3.82,2.57,3.61,ADJ
sıkı,strict,2.33,2.75,3.14,ADJ
sıkı fıkı,chummy,3.48,2.61,3.62,NN
sıkı pazarlık^,haggle,2.89,2.38,2.72,NN
sıkıca,strict,2.33,2.75,3.14,ADJ
sıkıcı,boring,1.86,1.93,3.53,ADJ
sıkıcı iş,chore,2.45,2.9,3.04,NN
sıkıcı tip,cornball,3.28,2.09,3.05,NN
sıkılgan,bashful,3.28,2.68,2.87,ADJ
sıkılganlık^,shyness,2.72,2,3.45,NN
sıkılmak,worry,1.55,3.67,2.09,VB
sıkılmaz,shameless,2.45,2.59,2.79,ADJ
sıkıntı,hardship,1.9,3.05,2.31,NN
sıkıntı vermek,harass,1.98,3.55,2.29,VB
sıkıntılı,troublesome,1.87,2.93,3.03,ADJ
sıkıntısız,lightweight,3.45,2.03,3.18,ADJ
sıkışık,dense,2.84,2.3,3.04,ADJ
sıkıştırılmış,compressed,2.5,2.29,2.92,ADJ
sıkıştırma,compression,2.9,2.6,2.89,NN
sıkıştırmak,compress,2.93,3,2.94,VB
sıklık^,frequency,3.1,2.94,3.31,NN
sıkmaç,compressor,3.16,2.31,3.07,NN
sıkmak,clench,2.34,2.56,2.77,VB
sıla izni,furlough,2.98,2.18,3.08,NN
şımarık^,saucy,3.56,3.31,3.63,ADJ
şımartmak,pamper,4.06,2.69,3.59,VB
sınaat,craft,3.69,2.52,3.68,NN
sınai,industrial,2.83,2.86,3.04,ADJ
sınama,essay,2.95,2.5,3.28,NN
sınav,exam,2.67,3.09,2.6,NN
sındı,scissors,3.02,2.51,3.95,NN
sınıf,class,3.37,2.72,3.12,NN
sınıf arkadaşı,classmate,3.48,2.16,3.31,NN
sınıf öğrencisi,grader,3.13,2.19,3.09,NN
sınıflandırılmış,classified,3.27,2.81,2.84,ADJ
sınıflandırma,classification,2.89,2.23,3.37,NN
sınıflandırmak,classify,3.3,2.63,3.68,VB
sınır,frontier,3.77,2.48,2.66,NN
sınırdışı,deportation,2.29,2.71,2.52,NN
sınırla>mak,assess,3.42,2.23,3.11,VB
sınırlandırılmış,localized,3.03,1.7,3.43,ADJ
sınırlanmak,remain,3.34,2.1,3.79,VB
sınırlanmış,depend,3,2.73,3.61,ADJ
sınırlı,finite,3.34,2.72,2.9,ADJ
sınırsız,limitless,4.06,3.42,3.53,ADJ
sır,hugger,3.91,2.9,3.72,NN
sıra,row,3.24,2.2,3.53,NN
sıradan,mediocre,2.72,2,2.58,ADJ
sıradanlık^,mediocrity,2.36,2.28,2.34,NN
sıralama,ranking,3.21,2.43,3.61,NN
sırala>mak,count,3.45,1.65,3.09,VB
sıralı,ranking,3.21,2.43,3.61,ADJ
sırça,glass,3.24,2.07,3.21,NN
sırdaş,confidant,4.08,2.63,3.91,NN
sırf,sheer,3.19,3.28,3.22,ADV
sırık gibi,lanky,3.36,2.66,3.06,NN
sırım,thong,3.24,2.84,3.08,NN
şırınga,douche,1.95,2.57,2.41,NN
sırıtma,grin,4.33,3.33,3.29,NN
sırlar,hash,2.48,2.73,2.98,NN
sırnaşıklık^,impudence,2.93,2.48,2.8,NN
sırsız porselen,bisque,3.21,1.89,3.1,NN
sırt,ridge,2.81,2.26,3.14,NN
sırt çantası,backpack,3.53,2.34,3.75,NN
sırtlan,hyena,2.82,2.82,2.86,NN
sıska,skeletal,2.32,2.6,3.33,ADJ
sıtma,malaria,1.67,3.04,2.16,NN
sıva,plaster,3.12,2.45,2.95,NN
sıvama,wipe,2.79,2.27,3.22,NN
sıvaşmak,skedaddle,3.12,2.56,3.03,VB
sıvı,liquid,3.18,2.34,3.58,NN
sıvışmak,skedaddle,3.12,2.56,3.03,VB
sıyanet et^mek,conserve,3.45,2.38,3.43,VB
sıyga,mode,3.13,2.22,3.55,NN
sıygı,volume,3.13,3,3.5,NN
sıyrık^,scrape,2.37,2.75,2.71,ADJ
sıyrılmak,wriggle,3.22,2.38,3,VB
sızdıran,leaky,2.48,2.67,2.8,ADJ
sızdırılmış,infiltration,2.35,2.89,2.67,ADJ
sızdırmak,leak,2.5,3.22,2.79,VB
sızı,prick,1.91,2.63,2.79,NN
sızıntı,leakage,2.26,3.12,2.34,NN
sızla>mak,tingle,3.62,3.12,3.26,VB
sızlanma,whimper,2.45,2.65,2.86,NN
sızlanmak,whine,1.91,2.31,2.87,VB
sızlatan,stinging,2.29,3.74,2.74,ADJ
sızma,infiltration,2.35,2.89,2.67,NN
sızmak,ooze,2.29,3,2.22,VB
ska,ska,2.79,2.28,3.21,NN
skalpel,scalpel,2.48,2.74,2.62,NN
skandal,scandal,2.32,3.32,2.44,NN
ski,ski,3.46,3.53,2.93,NN
skolastik^,scholastic,3.82,2.4,3.84,ADJ
skor,conclusion,2.9,2.48,3.82,NN
skrotum,scrotum,2.9,2.81,3.12,NN
skuba,scuba,3.43,2.43,3.03,NN
slayt^,slide,3.36,2.15,3.25,NN
slogan,slogan,2.95,2.23,3.12,NN
smaçör,hitter,2.03,2.78,3.41,NN
smokin,tuxedo,3.62,2.67,3.42,NN
şnitzel,schnitzel,3.28,2.73,3.17,NN
snop^,dandy,3.78,2.5,3.56,ADJ
şnorkel,snorkel,3.5,2.64,2.98,NN
snowboard,snowboard,3.05,2.98,3.5,NN
snowboardcu,snowboarder,3.45,2.86,3.06,NN
soba,stove,3.32,2.41,3.54,NN
söbe,oval,3.07,2.25,3.27,ADJ
soda,soda,3.24,2.89,3.52,NN
soda/pop,soda/pop,3.83,2.98,3.43,NN
sodyum,sodium,2.59,2.37,3.17,NN
sofa,stroll,3.63,2.11,3.91,NN
sofistike,sophisticated,3.66,3.07,3.59,ADJ
şoför,motorist,3.24,2.62,3.42,NN
softball,softball,3.27,2.55,3.2,NN
soğan,onion,3.19,2.98,2.89,NN
soğuk^,inhospitable,1.83,2.68,2.18,ADJ
soğukkanlılık^,sobriety,3.5,2.4,3.31,NN
soğukluk^,standoff,2.19,2.72,3.11,NN
soğurma,suction,2.63,2.41,2.94,NN
soğurmak,absorb,3.25,2.64,3.31,VB
söğüt^,willow,3.48,1.89,2.88,NN
soğutma sıvısı,coolant,3.11,2.23,3.45,NN
soğutmaç,cooler,3.55,2.42,3.46,NN
soğutucu,cooler,3.55,2.42,3.46,NN
sohbet,chat,3.38,2.64,3.61,NN
sohbet et^mek,speak,3.46,2.6,3.45,VB
şöhret,fame,3.23,2.82,3.64,NN
şöhretli,famed,3.17,2.45,2.86,ADJ
şok,shock,2.45,3.48,3.4,NN
şok edici,shocking,2.82,3.15,2.56,NN
sokağa çıkma yasağı,curfew,2.57,2.5,3,NN
sokak köpeği,tyke,3.35,2.42,2.78,NN
sokak lambası,streetlight,2.95,2.39,3.19,NN
sokak lambası direği,lamppost,3.15,1.88,3.59,NN
sokak^,street,3.04,2.23,3.21,NN
sokaktaki adam,everyman,3.21,2.26,2.7,NN
soket,socket,2.73,2.52,3.21,NN
sokma,insertion,2.74,3.03,3.09,NN
sokmak,tuck,2.95,2.2,3.11,VB
sökmek,dismantle,2.87,2.53,2.75,VB
sökücü,remover,2.84,2,3.21,NN
sokulmak,snuggle,4.32,3.27,3.92,VB
sokum,morsel,3.15,2.21,3.26,NN
solak^,lefty,3.35,2.17,2.96,ADJ
solak^,southpaw,3.16,2.24,2.71,NN
solaryum,solarium,3.55,3.1,3.39,NN
solduran,withering,2.35,2.69,2.52,ADJ
soldurmak,fetch,3.16,2.53,3.3,VB
solgun,yellow,3.55,2.42,3.68,NN
solla^mak,overtake,2.48,2.68,3.2,VB
solma,discoloration,2.41,2.53,2.89,NN
solmak,wither,1.98,2.15,2.41,VB
solmamış,youthful,3.95,3.34,3.5,ADJ
solmuş,faint,2.5,2.37,2.25,ADJ
solo,solo,3.46,2.56,3.52,ADV
sölpük^,baggy,2.73,2.53,3.11,ADJ
solucan,worm,2.93,2.25,3.11,NN
solucan deliği,wormhole,2.98,2.55,2.43,NN
soluk aldırma cihazı,inhaler,2.72,2.23,3.03,NN
soluk alma,inhalation,3.13,2.17,2.86,NN
soluk^,faint,2.5,2.37,2.25,ADJ
soluklanmak,relax,4.41,1.69,3.97,VB
solukluk^,snorkel,3.5,2.64,2.98,NN
solumak,inhale,3.18,2.72,3.45,VB
solunum,respiration,3.57,2.65,3.46,NN
solüsyon,melt,3.48,2,2.74,NN
şömine,fireplace,3.48,3.1,3.28,NN
şömine rafı,mantel,2.87,1.97,3.14,NN
somon,salmon,3.74,2.44,2.91,NN
somun,loaf,3.38,1.73,3.16,NN
sömürge,colonial,2.98,1.86,3.05,NN
somurmak,absorb,3.25,2.64,3.31,VB
sömürme,exploitation,1.95,3.55,3,NN
sömürmek,exploit,2.33,3.12,2.58,VB
somurtkan,surly,2.45,2.4,2.98,ADJ
somut,tangible,3.32,2.59,3.78,ADJ
son,expiration,2.23,2.65,2.36,ADJ
son dakika haberi,newsflash,3.13,2.82,2.76,NN
son teslim tarihi,deadline,2.1,3.37,2.77,NN
sona ermek,expire,2.08,2.5,2.4,VB
sonar,sonar,3.16,2.56,2.91,NN
sonbahar,autumn,4.06,2.11,3.09,NN
sonda,catheter,1.92,2.39,1.77,NN
